Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
ドラン;3022;SPR;1930;1990;1990;1990;3;4;0;0;0;5;0;L3022;1930;1939;x
デュラン・マルティネス;3023;SPR;1930;1990;1990;1990;3;5;4;0;0;5;0;L3023;1930;1944;x
ドゥルティ・ドゥマンヘ;3024;SPR;1930;1990;1990;1990;3;5;272;0;0;4;0;L3024;1930;1937;x
エイシェア・ビラル;3025;SPR;1930;1938;1990;1990;3;6;1;1;0;5;0;L3025;1930;1960;x
エル・カンペシノ;3026;SPR;1930;1939;1990;1990;3;5;0;1;0;4;0;L3026;1930;1960;x
エスコバル・ウエルタス;3027;SPR;1930;1930;1938;1990;2;4;1;1;0;5;0;L3027;1930;1940;x
エスコフェ・アルシナ;3028;SPR;1937;1990;1990;1990;3;3;0;0;0;3;0;L3028;1937;1939;x
エストラダ・マンチョン;3029;SPR;1930;1930;1990;1990;2;5;2;0;0;4;0;L3029;1930;1937;x
フェルナンデス・デ・ビリャ;3030;SPR;1930;1930;1938;1990;1;4;514;1;0;5;0;L3030;1930;1938;x
フェルナンデス・オソリオ・イ・タファル;3031;SPR;1930;1990;1990;1990;3;3;0;0;0;5;0;L3031;1930;1939;x
F・ガラン・ロドリゲス;3032;SPR;1930;1990;1990;1990;3;4;8;0;0;5;0;L3032;1930;1943;x
J・M・ガラン・ロドリゲス;3033;SPR;1930;1990;1990;1990;3;4;0;0;0;5;0;L3033;1930;1960;x
ガリョ;3034;SPR;1930;1990;1990;1990;3;3;0;0;0;3;0;L3034;1930;1939;x
ガミル・ウリバリ;3035;SPR;1930;1930;1941;1990;2;5;0;1;0;5;0;L3035;1930;1960;x
ガルシア・ゴメス・ガミネロ;3036;SPR;1930;1930;1930;1990;1;6;513;1;0;5;0;L3036;1930;1938;x
ガルシア・ビバンコス;3037;SPR;1930;1990;1990;1990;3;3;0;0;0;5;0;L3037;1930;1946;x
ヘネラレ・ゴメス;3038;SPR;1937;1990;1990;1990;3;6;0;1;0;3;0;L3038;1937;1939;x
ヒメネス・オレヘ;3039;SPR;1930;1990;1990;1990;3;4;0;0;0;5;0;L3039;1930;1960;x
ゴメス・モラト;3040;SPR;1930;1930;1930;1990;1;5;0;1;0;5;0;L3040;1930;1960;x
グアルネル・ビバンコス;3041;SPR;1930;1937;1990;1990;3;5;0;1;0;5;0;L3041;1930;1960;x
エルナンデス・サラビア;3042;SPR;1930;1930;1938;1990;2;6;64;1;0;5;0;L3042;1930;1960;x
エレーラ・リナレス;3043;SPR;1930;1937;1990;1990;3;5;32;1;0;5;0;L3043;1930;1960;x
ホベル・コルテス;3044;SPR;1930;1990;1990;1990;3;3;16;0;0;5;0;L3044;1930;1943;x
フラド・バリオ;3045;SPR;1930;1930;1938;1990;2;5;64;1;0;5;0;L3045;1930;1960;x
クレベル;3046;SPR;1930;1990;1990;1990;3;5;0;0;0;5;0;L3046;1930;1938;x
ロー;3047;SPR;1937;1990;1990;1990;3;4;0;0;0;5;0;L3047;1937;1939;x
リステル・フォルハン;3048;SPR;1930;1939;1990;1990;3;7;20;2;0;5;0;L3048;1930;1960;x
リャノ・デ・ラ・エンコミエンダ;3049;SPR;1930;1938;1990;1990;2;5;2;1;0;5;0;L3049;1930;1960;x
ルーカス;3050;SPR;1930;1990;1990;1990;3;6;17;1;0;5;0;L3050;1930;1960;x
マンガダ・ロセオルン;3051;SPR;1930;1990;1990;1990;3;4;0;0;0;5;0;L3051;1930;1946;x
マルティン・アロンソ;3052;SPR;1930;1990;1990;1990;3;5;0;0;0;5;0;L3052;1930;1943;x
マルティネス・カブレラ;3053;SPR;1930;1930;1938;1990;2;5;1;1;0;5;0;L3053;1930;1939;x
マルティネス・カルトン;3054;SPR;1937;1990;1990;1990;3;4;0;0;0;5;0;L3054;1937;1960;x
マルティネス・デ・アラゴン;3055;SPR;1930;1990;1990;1990;3;4;0;0;0;5;0;L3055;1930;1937;x
マルティネス・モンヘ;3056;SPR;1930;1938;1990;1990;2;4;0;1;0;5;0;L3056;1930;1960;x
マスケレ・ラカシ;3057;SPR;1930;1930;1990;1990;2;6;96;0;0;5;0;L3057;1930;1960;x
マタリャナ・ゴメス;3058;SPR;1930;1938;1990;1990;3;5;32;1;0;5;0;L3058;1930;1960;x
マテオ・メリノ;3059;SPR;1938;1943;1946;1990;3;6;0;2;0;5;0;L3059;1938;1960;x
メレロ・ブランコ;3060;SPR;1937;1942;1990;1990;3;5;0;1;0;5;0;L3060;1937;1960;x
メナ・ロイグ;3061;SPR;1930;1990;1990;1990;3;5;2;0;0;5;0;L3061;1930;1946;x
メネンデス・ロペス;3062;SPR;1937;1942;1990;1990;3;5;0;1;0;5;0;L3062;1937;1960;x
メラ・サンス;3063;SPR;1938;1990;1990;1990;3;5;16;0;0;5;0;L3063;1938;1942;x
メリマン;3064;SPR;1937;1990;1990;1990;3;4;0;0;0;5;0;L3064;1937;1939;x
ミアハ・メナント;3065;SPR;1930;1930;1930;1938;0;8;3;4;0;5;0;L3065;1930;1945;x
ミヘ;3066;SPR;1930;1937;1990;1990;2;5;0;1;0;5;0;L3066;1930;1938;x
モデスト・ギリョト・レオン;3067;SPR;1938;1939;1990;1990;3;5;0;1;0;5;0;L3067;1938;1960;x
モレロ・ロボ;3068;SPR;1930;1930;1940;1990;1;5;0;2;0;5;0;L3068;1930;1947;x
オルヘ・ヒメネス;3069;SPR;1930;1990;1990;1990;3;4;0;0;0;5;0;L3069;1930;1960;x
オルテガ・グティエレス;3070;SPR;1937;1990;1990;1990;3;4;272;0;0;5;0;L3070;1937;1939;x
オルティス・ラミレス;3071;SPR;1930;1990;1990;1990;3;4;0;0;0;5;0;L3071;1930;1939;x
ペレア・カプリノ;3072;SPR;1937;1990;1990;1990;3;5;2;0;0;5;0;L3072;1937;1939;x
ペレス・ファラス;3073;SPR;1938;1942;1990;1990;3;5;0;1;0;5;0;L3073;1938;1960;x
ペレス・サラス;3074;SPR;1930;1990;1990;1990;3;4;0;0;0;5;0;L3074;1930;1960;x
ポサス・ペレア;3075;SPR;1930;1937;1942;1990;2;6;3;2;0;5;0;L3075;1930;1960;x
プラダ・バケロ;3076;SPR;1937;1938;1990;1990;2;5;0;1;0;5;0;L3076;1937;1960;x
プイヘンゴラス・イ・ポンセ・デ・レオン;3077;SPR;1930;1990;1990;1990;3;4;0;0;0;5;0;L3077;1930;1937;x
リケルメ・イ・ロペス・バゴ;3078;SPR;1930;1930;1990;1990;2;5;0;0;0;5;0;L3078;1930;1939;x
ロホ・リュチ;3079;SPR;1930;1930;1937;1944;1;8;1;2;0;5;0;L3079;1930;1960;x
ロビラ;3080;SPR;1937;1990;1990;1990;3;4;0;0;0;4;0;L3080;1937;1939;x
ライアン;3081;SPR;1937;1990;1990;1990;3;5;0;0;0;4;0;L3081;1937;1941;x
サビオ・デュトイ;3082;SPR;1937;1990;1990;1990;3;4;0;0;0;5;0;L3082;1937;1941;x
サンス・ガルシア;3083;SPR;1930;1990;1990;1990;3;3;0;0;0;5;0;L3083;1930;1960;x
セラドル・サンテス;3084;SPR;1930;1939;1990;1990;3;5;0;1;0;5;0;L3084;1930;1944;x
タゲナ・ラコルテ;3085;SPR;1937;1990;1990;1990;3;6;48;1;0;5;0;L3085;1937;1944;x
トルエバ・ミロネス;3086;SPR;1930;1990;1990;1990;3;4;0;0;0;5;0;L3086;1930;1940;x
ウルサイス・カダバル;3087;SPR;1930;1930;1990;1990;2;5;0;0;0;5;0;L3087;1930;1960;x
ベガ・マルティネス;3088;SPR;1937;1990;1990;1990;3;5;128;0;0;5;0;L3088;1937;1939;x
ビリャバ・ルビオ;3089;SPR;1937;1990;1990;1990;3;4;0;0;0;4;0;L3089;1937;1944;x
ワルター;3090;SPR;1930;1990;1990;1990;3;6;20;1;0;5;0;L3090;1930;1939;x
アルミダ・サバウ;3091;SPR;1938;1943;1990;1990;3;5;0;1;0;5;1;L3091;1938;1960;x
バルバストロ・ヒメネス;3092;SPR;1930;1990;1990;1990;3;5;0;0;0;5;1;L3092;1930;1939;x
バーヨ・ギラウド;3093;SPR;1930;1930;1942;1990;2;5;0;2;0;5;1;L3093;1930;1960;x
ブイサ・パラシオス;3094;SPR;1930;1937;1938;1990;1;5;0;2;0;3;1;L3094;1930;1960;x
カルデロン・マルティネス;3095;SPR;1930;1990;1990;1990;3;5;0;0;0;5;1;L3095;1930;1939;x
ダビラ・マルティネス;3096;SPR;1930;1942;1990;1990;3;5;8192;1;0;3;1;L3096;1930;1946;x
ガルシア・バレイロ;3097;SPR;1938;1990;1990;1990;3;4;0;0;0;5;1;L3097;1938;1960;x
ゴメス・バレド;3098;SPR;1930;1990;1990;1990;3;5;1024;0;0;5;1;L3098;1930;1937;x
ゴンサレス・ウビエタ;3099;SPR;1930;1937;1940;1990;2;5;0;1;0;4;1;L3099;1930;1960;x
エルナンデス・チャコン;3100;SPR;1937;1990;1990;1990;3;4;0;0;0;5;1;L3100;1937;1960;x
ニュエス・イグレシアス;3101;SPR;1930;1990;1990;1990;3;4;8192;0;0;5;1;L3101;1930;1939;x
プラド・メンディサバル;3102;SPR;1930;1990;1990;1990;3;5;0;0;0;5;1;L3102;1930;1944;x
ラミレス・デ・トゴレス;3103;SPR;1937;1942;1990;1990;3;5;2048;1;0;5;1;L3103;1937;1960;x
ルイス・ゴンサレス;3104;SPR;1930;1937;1990;1990;2;4;0;1;0;5;1;L3104;1930;1960;x
ウレータ;3105;SPR;1930;1990;1990;1990;3;5;0;0;0;4;1;L3105;1930;1960;x
アロルダ・ブホサ;3106;SPR;1937;1941;1990;1990;3;5;0;1;0;5;2;L3106;1937;1960;x
バーヨ・ギラウド;3107;SPR;1930;1938;1942;1990;2;5;131072;2;0;5;2;L3107;1930;1960;x
カマチョ・ベニテス;3108;SPR;1930;1939;1945;1990;2;5;32768;2;0;4;2;L3108;1930;1960;x
カスタネアウ;3109;SPR;1930;1990;1990;1990;3;5;16384;0;0;3;2;L3109;1930;1939;x
チャト;3110;SPR;1930;1990;1990;1990;3;5;0;0;0;3;2;L3110;1930;1939;x
ディアス・サンディノ;3111;SPR;1930;1930;1990;1990;2;4;4096;1;0;5;2;L3111;1930;1940;x
ヒメネス;3112;SPR;1937;1942;1944;1990;2;5;0;2;0;5;2;L3112;1937;1960;x
エルナンデス・チャコン;3113;SPR;1930;1990;1990;1990;3;4;0;0;0;5;2;L3113;1930;1939;x
イダルゴ・デ・シスネロス;3114;SPR;1930;1930;1937;1990;1;6;0;2;0;5;2;L3114;1930;1960;x
アリル・エクレム;3115;SPR;1930;1937;1990;1990;2;6;32768;1;0;4;2;L3115;1930;1939;x
イバレチェ・ガラテギ;3116;SPR;1938;1990;1990;1990;3;4;0;0;0;5;2;L3116;1938;1943;x
マルラウクス;3117;SPR;1930;1990;1990;1990;3;4;0;0;0;4;2;L3117;1930;1939;x
マタ・ロメウ;3118;SPR;1937;1942;1990;1990;3;4;0;1;0;5;2;L3118;1937;1960;x
モルキリャス・ルビオ;3119;SPR;1930;1940;1990;1990;3;4;0;1;0;5;2;L3119;1930;1940;x
ヌニェス・デ・プラド;3120;SPR;1930;1930;1930;1990;1;5;131072;2;0;5;2;L3120;1930;1937;x
パストル・ベラスコ;3121;SPR;1930;1938;1940;1990;2;5;0;2;0;5;2;L3121;1930;1960;x
リオハ・ガルシア;3122;SPR;1930;1990;1990;1990;3;4;0;0;0;5;2;L3122;1930;1938;x
サヨス・エスティビル;3123;SPR;1937;1990;1990;1990;3;4;0;0;0;5;2;L3123;1937;1960;x
サラウサ;3124;SPR;1938;1942;1990;1990;3;5;0;1;0;5;2;L3124;1938;1960;x
