Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
ルキッチ;44652;HUN;1930;1930;1940;1990;1;6;0;1;0;3;0;L44612;1930;1942;x
マジェティッチ;44653;HUN;1941;1990;1990;1990;3;4;256;0;0;2;0;L44613;1941;1960;x
イヴァン・マルクリ;44654;HUN;1941;1990;1990;1990;3;4;0;0;0;3;0;L44614;1941;1960;x
メシッチ;44655;HUN;1930;1930;1990;1990;2;4;64;0;0;4;0;L44615;1930;1944;x
モスコフ;44656;HUN;1942;1990;1990;1990;3;4;0;0;0;3;0;L44616;1942;1960;x
ナブラチール;44657;HUN;1930;1930;1942;1990;1;5;0;1;0;4;0;L44617;1930;1960;x
オパシッチ;44658;HUN;1941;1990;1990;1990;3;4;8;0;0;4;0;L44618;1941;1960;x
スタンサー;44659;HUN;1930;1930;1941;1990;1;4;0;1;0;5;0;L44619;1930;1960;x
ヴォキッチ;44660;HUN;1930;1941;1990;1990;3;4;1;1;0;4;0;L44620;1930;1960;x
ヴォン・ペルセヴィッチ;44661;HUN;1930;1941;1943;1990;2;7;4;2;0;5;0;L44621;1930;1960;x
ジューロ・ジャクシン;44662;HUN;1930;1941;1990;1990;2;4;0;1;0;5;1;L44622;1930;1960;x
アンジェリ;44663;HUN;1941;1990;1990;1990;3;4;0;0;0;4;1;L44623;1941;1960;x
スタインフル;44664;HUN;1941;1990;1990;1990;3;5;1024;0;0;0;1;L44624;1941;1960;x
デュコヴァッチ;44665;HUN;1941;1990;1990;1990;3;6;4096;0;0;5;2;L44625;1941;1960;x
ガリッチ;44666;HUN;1941;1990;1990;1990;3;6;4096;0;0;5;2;L44626;1941;1960;x
ハルラ;44667;HUN;1941;1990;1990;1990;3;4;0;0;0;5;2;L44627;1941;1960;x
ウラジミール・クレン;44668;HUN;1930;1941;1990;1990;2;4;0;1;0;5;2;L44628;1930;1960;x
ロガルジャ;44669;HUN;1930;1941;1990;1990;2;4;0;1;0;4;2;L44629;1930;1960;x
ヴォキッチ;44670;HUN;1930;1941;1990;1990;3;4;0;1;0;4;2;L44630;1930;1960;x
レハール・アンタル;44671;HUN;1919;1935;1935;1935;3;7;0;2;0;2;0;L132504;1919;1962;x
