Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
ヒル・ユステ;3432;SPA;1930;1930;1990;1990;2;4;0;0;0;5;0;L3432;1930;1942;x
ゴデ・リョピス;3433;SPA;1930;1930;1990;1990;2;5;0;1;0;5;0;L3433;1930;1937;x
ゴメス・アスパル;3434;SPA;1930;1990;1990;1990;3;5;1;0;0;5;0;L3434;1930;1938;x
ゴメス＝ホルダナ・イ・ソーサ;3435;SPA;1930;1939;1990;1990;3;5;0;1;0;5;0;L3435;1930;1944;x
エディリャ・ラレイ;3436;SPA;1930;1990;1990;1990;3;3;0;0;0;5;0;L3436;1930;1960;x
インファンテス;3437;SPA;1930;1939;1990;1990;3;4;32;1;0;5;0;L3437;1930;1960;x
ラエルタ;3438;SPA;1930;1990;1990;1990;3;4;0;0;0;5;0;L3438;1930;1960;x
ロペス＝ピント・ベリソ;3439;SPA;1930;1930;1940;1990;2;7;64;2;0;5;0;L3439;1930;1942;x
マルティン・モレノ;3440;SPA;1937;1990;1990;1990;3;4;0;0;0;5;0;L3440;1937;1960;x
マルティネス・アニド;3441;SPA;1930;1930;1930;1990;1;4;514;1;0;5;0;L3441;1930;1938;x
ミジャン・アストライ・イ・テレロス;3442;SPA;1930;1930;1990;1990;2;6;784;1;0;5;0;L3442;1930;1960;x
モラ・ビダル;3443;SPA;1930;1930;1930;1930;0;8;0;4;0;5;0;L3443;1930;1937;x
モナステリオ・イトゥアルテ;3444;SPA;1930;1990;1990;1990;3;6;4;0;0;5;0;L3444;1930;1960;x
モレノ・カルデロン;3445;SPA;1930;1990;1990;1990;3;4;0;0;0;5;0;L3445;1930;1960;x
モレノ・マルティン;3446;SPA;1930;1930;1990;1990;2;5;0;0;0;5;0;L3446;1930;1938;x
モスカルド・イトゥアルテ;3447;SPA;1930;1939;1941;1990;3;6;0;2;0;5;0;L3447;1939;1960;x
ムノス・グランデス;3448;SPA;1937;1940;1943;1946;2;8;12;3;0;5;0;L3448;1937;1960;x
オルガス・ヨルディ;3449;SPA;1930;1930;1942;1990;2;5;0;2;0;3;0;L3449;1930;1946;x
オルティス・デ・サラテ・ロペス;3450;SPA;1930;1990;1990;1990;3;4;32;0;0;5;0;L3450;1930;1937;x
ケイポ・デ・リャーノ・イ・シエラ;3451;SPA;1930;1930;1930;1990;1;8;16;2;0;4;0;L3451;1930;1960;x
レドンド・オルテガ;3452;SPA;1930;1990;1990;1990;3;4;0;0;0;4;0;L3452;1930;1937;x
リドゥエロ;3453;SPA;1938;1990;1990;1990;3;3;0;0;0;5;0;L3453;1938;1960;x
リオス・カパペ;3454;SPA;1937;1990;1990;1990;3;4;0;0;0;5;0;L3454;1937;1960;x
ロアッタ;3455;SPA;1930;1930;1990;1990;2;6;0;2;0;3;0;L3455;1930;1960;x
サエンス・デ・ブルアガ;3456;SPA;1930;1941;1990;1990;3;5;128;1;0;5;0;L3456;1930;1960;x
サリケ・スメタ;3457;SPA;1930;1930;1938;1990;2;5;0;1;0;5;0;L3457;1930;1943;x
サンチョ・ダビラ;3458;SPA;1938;1990;1990;1990;3;3;0;0;0;4;0;L3458;1938;1960;x
ソルチャガ・サラ;3459;SPA;1937;1941;1990;1990;3;6;0;1;0;4;0;L3459;1937;1960;x
サンフルホ・サカネル;3460;SPA;1930;1930;1930;1930;0;7;513;2;0;5;0;L3460;1930;1937;x
テリャ;3461;SPA;1930;1990;1990;1990;3;7;256;1;0;5;0;L3461;1930;1939;x
ウングリア・ヒメネス;3462;SPA;1938;1942;1990;1990;3;5;128;1;0;5;0;L3462;1938;1960;x
バルデス・カバニリェス;3463;SPA;1930;1930;1930;1990;1;4;514;1;0;5;0;L3463;1930;1938;x
バレラ・イグレシアス;3464;SPA;1930;1938;1943;1990;2;7;4;2;0;4;0;L3464;1930;1960;x
ビゴン・スエロディアス;3465;SPA;1930;1940;1990;1990;3;5;4;1;0;5;0;L3465;1930;1960;x
ボルクマン;3466;SPA;1930;1930;1930;1990;1;7;4;2;0;3;0;L3466;1930;1960;x
ヤゲ・ブランコ;3467;SPA;1930;1930;1942;1990;2;8;4;3;0;5;0;L3467;1930;1960;x
アガシノ・アルマス;3468;SPA;1930;1939;1990;1990;3;4;2048;1;0;5;1;L3468;1930;1960;x
バレダ・テリー;3469;SPA;1930;1990;1990;1990;3;4;1024;0;0;5;1;L3469;1930;1937;x
カレロ・ブランコ;3470;SPA;1943;1944;1946;1990;2;6;0;2;0;5;1;L3470;1943;1960;x
セルベラ・バルデラマ;3471;SPA;1930;1930;1930;1990;1;5;0;1;0;5;1;L3471;1930;1945;x
デ・ビエルナ・ベロンド;3472;SPA;1937;1943;1990;1990;3;5;0;1;0;5;1;L3472;1937;1960;x
デ・ポルタゴ・カベサ・デ・バカ;3473;SPA;1930;1990;1990;1990;3;4;0;0;0;5;1;L3473;1930;1938;x
エストラダ・アルナイス;3474;SPA;1930;1990;1990;1990;3;4;0;0;0;5;1;L3474;1930;1938;x
フランコ・バーモンデ;3475;SPA;1930;1939;1990;1990;2;4;0;1;0;5;1;L3475;1930;1960;x
フォンテンラ・マリスタニ;3476;SPA;1942;1944;1990;1990;2;5;0;1;0;5;1;L3476;1942;1960;x
F・モレノ・フェルナンデス;3477;SPA;1939;1942;1945;1990;2;5;8192;2;0;5;1;L3477;1939;1960;x
S・モレノ・フェルナンデス;3478;SPA;1930;1930;1990;1990;2;4;0;1;0;5;1;L3478;1930;1960;x
ヌネス・デ・オラネタ;3479;SPA;1930;1990;1990;1990;3;4;1024;0;0;5;1;L3479;1930;1939;x
アゲレ・ビラ;3480;SPA;1930;1942;1990;1990;3;5;8192;2;0;5;2;L3480;1930;1960;x
アルフォンソ・オルレアンス・イ・ボルボン;3481;SPA;1930;1990;1990;1990;3;4;0;0;0;3;2;L3481;1930;1937;x
カルデロン・ガステル;3482;SPA;1937;1990;1990;1990;3;5;131072;0;0;5;2;L3482;1937;1960;x
デ・アヤ・ゴンサレス;3483;SPA;1930;1939;1990;1990;3;4;0;1;0;5;2;L3483;1930;1960;x
フランコ・バーモンデ;3484;SPA;1930;1990;1990;1990;3;5;0;1;0;5;2;L3484;1930;1938;x
ガルシア＝モラト・カスターノ;3485;SPA;1930;1990;1990;1990;3;5;16384;0;0;5;2;L3485;1930;1939;x
キンデラン・デュアニー;3486;SPA;1930;1930;1937;1942;1;7;32768;3;0;4;2;L3486;1930;1960;x
ムノス・ヒメネス＝ミジャス;3487;SPA;1930;1990;1990;1990;3;4;0;0;0;5;2;L3487;1930;1960;x
ランボー・ゴマ;3488;SPA;1930;1940;1990;1990;3;5;0;1;0;5;2;L3488;1930;1960;x
サラス・ラランサバル;3489;SPA;1930;1990;1990;1990;3;5;4096;0;0;5;2;L3489;1930;1960;x
ビゴン・スエロディアス;3490;SPA;1930;1937;1990;1990;2;5;0;1;0;5;2;L3490;1930;1960;x
ビベス・カミノ;3491;SPA;1937;1990;1990;1990;3;5;0;1;0;5;2;L3491;1937;1939;x
フォン・モロー;3492;SPA;1930;1990;1990;1990;3;5;65536;0;0;4;2;L3492;1930;1960;x
フォン・リヒトフォーフェン;3493;SPA;1930;1930;1990;1990;2;9;36864;3;0;4;2;L3493;1930;1960;x
フーゴ・シュペルレ;3494;SPA;1930;1930;1990;1990;2;9;49152;3;0;4;2;L3494;1930;1960;x
