Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
ヂレルマンド・デ・アシス;31018;BRA;1930;1939;1990;1990;2;4;0;1;0;5;0;L31018;1930;1960;x
ド・ナスシメント;31019;BRA;1941;1990;1990;1990;3;6;16;0;0;3;0;L31019;1941;1947;x
ド・ナスシメント・リンス;31020;BRA;1930;1990;1990;1990;3;4;0;0;0;5;0;L31020;1930;1944;x
ドス・サントス;31021;BRA;1938;1945;1990;1990;3;5;256;1;0;3;0;L31021;1938;1960;x
ファルコネイロ・ダ・クニャ;31022;BRA;1941;1990;1990;1990;3;4;0;0;0;4;0;L31022;1941;1960;x
フェルナンデス・ダ・シルヴァ;31023;BRA;1938;1942;1990;1990;2;4;256;1;0;5;0;L31023;1938;1960;x
フィゲイレド;31024;BRA;1937;1941;1990;1990;2;6;0;0;0;3;0;L31024;1937;1946;x
フィウザ・デ・カストロ;31025;BRA;1938;1941;1990;1990;2;6;4;1;0;5;0;L31025;1938;1960;x
フロリアノ・デ・リマ・ブライネル;31026;BRA;1939;1990;1990;1990;3;6;4;1;0;5;0;L31026;1939;1947;x
ガスパル・ドゥトラ;31027;BRA;1930;1930;1930;1930;0;6;0;2;0;4;0;L31027;1930;1946;x
グレウベル・ヴィエラ;31028;BRA;1943;1990;1990;1990;3;5;64;0;0;5;0;L31028;1943;1960;x
ゴエス・デポイ;31029;BRA;1938;1990;1990;1990;3;4;256;0;0;3;0;L31029;1938;1960;x
ゴエス・モンテイロ;31030;BRA;1930;1930;1942;1990;1;4;0;1;0;5;0;L31030;1930;1960;x
ギマレス;31031;BRA;1939;1990;1990;1990;3;6;32;0;0;4;0;L31031;1939;1960;x
クロネル;31032;BRA;1930;1930;1938;1990;1;6;528;2;0;5;0;L31032;1930;1942;x
コプ;31033;BRA;1930;1939;1990;1990;2;4;128;1;0;4;0;L31033;1930;1945;x
レイタオ・デ・カルヴァリョ;31034;BRA;1937;1940;1990;1990;2;4;1;1;0;3;0;L31034;1937;1947;x
ロペス・ヴェイラ;31035;BRA;1930;1939;1990;1990;3;6;0;1;0;5;0;L31035;1930;1945;x
マスカレニャス・デ・モラエス;31036;BRA;1930;1930;1939;1944;1;6;1;3;0;4;0;L31036;1930;1960;x
ナポレアオ・ポエタ;31037;BRA;1930;1930;1990;1990;2;6;576;1;0;5;0;L31037;1930;1941;x
ネヴェス・ダ・フォントーラ;31038;BRA;1930;1930;1941;1990;1;5;0;1;0;5;0;L31038;1930;1945;x
ニュートン・カヴァルカンチ;31039;BRA;1939;1942;1990;1990;2;5;0;1;0;3;0;L31039;1939;1960;x
ペルドラ・ピレス;31040;BRA;1930;1930;1990;1990;2;6;514;1;0;5;0;L31040;1930;1942;x
ペレイラ・ダ・コスタ;31041;BRA;1930;1939;1990;1990;2;4;0;1;0;3;0;L31041;1930;1945;x
プリニオ・ピタルガ;31042;BRA;1939;1941;1946;1990;2;7;1;2;0;5;0;L31042;1939;1960;x
ラモス・デ・アンドラディ;31043;BRA;1930;1930;1990;1990;2;4;64;0;0;3;0;L31043;1930;1941;x
ルスシェル・ヴァスコンセロス;31044;BRA;1939;1944;1990;1990;3;6;256;1;0;4;0;L31044;1939;1946;x
セ・サ・セラオ;31045;BRA;1930;1990;1990;1990;3;4;32;0;0;5;0;L31045;1930;1942;x
ソロン・リベイロ;31046;BRA;1942;1990;1990;1990;3;5;256;0;0;5;0;L31046;1942;1960;x
タヴァレス・ダ・シルヴァ;31047;BRA;1930;1990;1990;1990;3;4;0;1;0;5;0;L31047;1930;1945;x
テイシェイラ・ロト;31048;BRA;1939;1942;1946;1990;2;6;4;2;0;4;0;L31048;1939;1960;x
ヴァルガス・ネヴェス;31049;BRA;1930;1930;1930;1990;1;4;32;0;0;5;0;L31049;1930;1942;x
ゼノビオ・ダ・コスタ;31050;BRA;1938;1942;1990;1990;2;6;64;1;0;4;0;L31050;1938;1947;x
アルヴァロ・アルベルト;31051;BRA;1943;1990;1990;1990;3;4;0;0;0;5;1;L31051;1943;1960;x
アルヴァロ・ド・カボ;31052;BRA;1941;1943;1990;1990;2;4;0;1;0;4;1;L31052;1941;1960;x
カンタネロ・ダ・シルヴァ;31053;BRA;1930;1990;1990;1990;3;5;1536;1;0;5;1;L31053;1930;1941;x
シャグナウド・デ・アンドラデ;31054;BRA;1939;1945;1990;1990;3;4;0;1;0;4;1;L31054;1939;1947;x
ド・グスマオ・カマラ;31055;BRA;1945;1950;1990;1990;3;4;0;1;0;4;1;L31055;1945;1960;x
ド・エンリケ・ヴィエジャ;31056;BRA;1930;1930;1930;1990;1;6;2560;1;0;4;1;L31056;1930;1944;x
フェルナンデス・ペレイラ;31057;BRA;1943;1990;1990;1990;3;5;0;0;0;4;1;L31057;1943;1960;x
ギリェム・ド・マライス;31058;BRA;1938;1941;1942;1990;1;5;4096;2;0;5;1;L31058;1938;1960;x
ロエスシュ・ソアレス;31059;BRA;1939;1943;1990;1990;2;4;8192;1;0;5;1;L31059;1939;1960;x
マセド・コレア・ピント;31060;BRA;1940;1946;1990;1990;3;5;8192;1;0;4;1;L31060;1940;1960;x
モラエス・レゴ;31061;BRA;1930;1939;1990;1990;2;4;0;1;0;4;1;L31061;1930;1945;x
パヂリャ;31062;BRA;1930;1937;1941;1990;1;4;0;2;0;3;1;L31062;1930;1960;x
ペイショト;31063;BRA;1930;1930;1930;1930;0;6;8704;1;0;4;1;L31063;1930;1939;x
ピニャス;31064;BRA;1943;1990;1990;1990;3;4;1024;0;0;4;1;L31064;1943;1960;x
シモエス・ダ・シルヴァ;31065;BRA;1930;1930;1990;1990;2;5;4608;1;0;4;1;L31065;1930;1943;x
タヴァレス・ダ・クニャ;31066;BRA;1940;1990;1990;1990;3;4;1024;0;0;5;1;L31066;1940;1947;x
ヴィヂガウ;31067;BRA;1938;1941;1990;1990;2;5;0;1;0;3;1;L31067;1938;1960;x
アグリベルト・ヴィエイラ;31068;BRA;1940;1990;1990;1990;3;4;0;0;0;3;2;L31068;1940;1947;x
アウレリオ・サンパイオ;31069;BRA;1937;1990;1990;1990;3;5;0;0;0;4;2;L31069;1937;1943;x
ベロク;31070;BRA;1940;1990;1990;1990;3;5;4096;0;0;4;2;L31070;1940;1960;x
デ・アメイダ;31071;BRA;1939;1942;1990;1990;2;6;33280;1;0;5;2;L31071;1939;1947;x
デ・メデイロス;31072;BRA;1939;1945;1990;1990;3;4;0;1;0;4;2;L31072;1939;1960;x
ドス・サントス;31073;BRA;1930;1930;1990;1990;2;6;4096;2;0;5;2;L31073;1930;1945;x
フィゲイラ・デ・アルメイダ;31074;BRA;1939;1942;1990;1990;2;4;0;0;0;5;2;L31074;1939;1960;x
フィリョ;31075;BRA;1938;1943;1990;1990;2;5;66048;1;0;5;2;L31075;1938;1947;x
ゴメス;31076;BRA;1937;1940;1942;1944;1;6;16384;3;0;4;2;L31076;1937;1960;x
ラヴェネレ・ワンダレイ;31077;BRA;1940;1990;1990;1990;3;4;131072;0;0;4;2;L31077;1940;1944;x
モタ・パエス;31078;BRA;1942;1944;1949;1990;2;4;0;2;0;5;2;L31078;1942;1960;x
モンテネグロ・フィリョ;31079;BRA;1941;1990;1990;1990;3;5;0;0;0;3;2;L31079;1941;1944;x
モウラ;31080;BRA;1939;1990;1990;1990;3;4;0;0;0;4;2;L31080;1939;1941;x
ネロ・モウラ;31081;BRA;1940;1945;1990;1990;3;6;0;1;0;5;2;L31081;1940;1960;x
オリヴェイラ・ゴメス;31082;BRA;1930;1938;1941;1990;1;5;0;2;0;5;2;L31082;1930;1960;x
オルセン・サプカイア;31083;BRA;1943;1990;1990;1990;3;4;65536;0;0;5;2;L31083;1943;1960;x
リシャルドゾン・コルデイロ;31084;BRA;1939;1990;1990;1990;3;5;0;0;0;5;2;L31084;1939;1943;x
アゴスチニョ・ドス・サントス;31085;BRA;1941;1990;1990;1990;3;4;4;0;0;5;0;L31085;1941;1960;x
デ・ヴェイガ・カブラウ;31086;BRA;1930;1930;1941;1990;1;5;0;1;0;5;0;L31086;1930;1947;x
デ・セガダス・ヴィアナ;31087;BRA;1930;1939;1942;1990;1;6;0;2;0;5;0;L31087;1930;1960;x
デニス;31088;BRA;1930;1940;1990;1990;2;4;1;1;0;5;0;L31088;1930;1960;x
エスピリト・サント・カルドゾ;31089;BRA;1938;1942;1990;1990;2;4;32;1;0;5;0;L31089;1938;1960;x
エスチラク・レアウ;31090;BRA;1937;1939;1990;1990;2;4;64;1;0;5;0;L31090;1937;1960;x
クルエル;31091;BRA;1941;1943;1948;1990;1;4;128;2;0;5;0;L31091;1941;1960;x
レイテ・デ・カストロ;31092;BRA;1930;1930;1939;1990;1;3;0;2;0;5;0;L31092;1930;1960;x
セゼフレド・パソス;31093;BRA;1930;1930;1930;1990;1;5;544;1;0;5;0;L31093;1930;1943;x
デ・ノロニャ;31094;BRA;1930;1930;1939;1990;1;4;0;1;0;5;1;L31094;1930;1946;x
ファリア・デ・アレンカル;31095;BRA;1930;1930;1930;1990;1;5;8704;1;0;5;1;L31095;1930;1941;x
