Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
ガビンス;1149;ENG;1939;1990;1990;1990;3;5;0;2;0;5;0;L1149;1939;1946;x
ハケット;1150;ENG;1943;1946;1990;1990;3;6;256;2;0;5;0;L1150;1943;1960;x
ハドン;1151;ENG;1943;1990;1990;1990;3;5;256;1;0;5;0;L1151;1943;1944;x
ヘイクウィル＝スミス;1152;ENG;1943;1990;1990;1990;3;6;0;1;0;5;0;L1152;1943;1960;x
ハーディング;1153;ENG;1940;1942;1945;1952;1;8;6;4;0;5;0;L1153;1940;1970;x
ハーディー;1154;ENG;1945;1990;1990;1990;3;7;256;1;0;5;0;L1154;1945;1960;x
ハーヴェイ;1155;ENG;1930;1990;1990;1990;3;5;0;1;0;5;0;L1155;1930;1940;x
ヘイドン;1156;ENG;1940;1990;1990;1990;3;5;256;1;0;5;0;L1156;1940;1960;x
ヘイマン＝ジョイス;1157;ENG;1941;1990;1990;1990;3;5;0;1;0;5;0;L1157;1941;1947;x
ヒース;1158;ENG;1939;1940;1990;1990;2;5;1;1;0;5;0;L1158;1939;1942;x
ヘイデンスタム;1159;ENG;1945;1990;1990;1990;3;4;1;1;0;5;0;L1159;1945;1947;x
ヘミング;1160;ENG;1943;1990;1990;1990;3;7;192;1;0;5;0;L1160;1943;1960;x
ヒックス;1161;ENG;1942;1990;1990;1990;3;6;256;2;0;5;0;L1161;1942;1944;x
ヒル;1162;ENG;1944;1990;1990;1990;3;5;256;1;0;5;0;L1162;1944;1947;x
ヒルトン;1163;ENG;1940;1990;1990;1990;3;4;64;1;0;5;0;L1163;1940;1960;x
ヒルトン＝グリーン;1164;ENG;1930;1990;1990;1990;3;5;4;1;0;5;0;L1164;1930;1938;x
ハインド;1165;ENG;1943;1990;1990;1990;3;6;128;1;0;5;0;L1165;1943;1960;x
ホバート;1166;ENG;1937;1990;1990;1990;3;7;160;2;0;5;0;L1166;1937;1946;x
ホーリントン;1167;ENG;1937;1990;1990;1990;3;5;4;1;0;5;0;L1167;1937;1940;x
ホルワージー;1168;ENG;1944;1990;1990;1990;3;5;0;1;0;5;0;L1168;1944;1946;x
ホプキンソン;1169;ENG;1941;1990;1990;1990;3;5;256;1;0;5;0;L1169;1941;1943;x
ホロックス;1170;ENG;1940;1944;1990;1990;3;7;129;3;0;5;0;L1170;1940;1960;x
J・T・ハットン;1171;ENG;1938;1942;1990;1990;3;6;4;2;0;5;0;L1171;1938;1944;x
R・A・ハットン;1172;ENG;1944;1990;1990;1990;3;5;0;1;0;5;0;L1172;1944;1960;x
ハックスリー＝ウォーラー;1173;ENG;1930;1990;1990;1990;3;5;544;1;0;5;0;L1173;1930;1940;x
アイアンサイド;1174;ENG;1930;1930;1930;1939;0;6;1;2;0;5;0;L1174;1930;1940;x
アーウィン;1175;ENG;1939;1942;1990;1990;2;5;4;2;0;5;0;L1175;1939;1990;x
イズメイ;1176;ENG;1939;1942;1944;1990;2;8;2;3;0;5;0;L1176;1939;1960;x
ジョンソン;1177;ENG;1930;1990;1990;1990;3;5;514;1;0;5;0;L1177;1930;1942;x
カヴァナー;1178;ENG;1930;1930;1990;1990;2;5;513;1;0;5;0;L1178;1930;1938;x
カイトリー;1179;ENG;1941;1942;1947;1990;2;6;128;3;0;5;0;L1179;1941;1960;x
ケンチントン;1180;ENG;1942;1990;1990;1990;3;5;128;1;0;5;0;L1180;1942;1946;x
カーク;1181;ENG;1930;1930;1930;1990;1;5;576;1;0;5;0;L1181;1930;1940;x
レーン＝ダンフィ;1182;ENG;1942;1990;1990;1990;3;6;128;1;0;5;0;L1182;1942;1960;x
ラスベリー;1183;ENG;1943;1990;1990;1990;3;6;256;1;0;5;0;L1183;1943;1960;x
ローリー;1184;ENG;1939;1990;1990;1990;3;5;0;1;0;5;0;L1184;1939;1945;x
ローソム;1185;ENG;1930;1990;1990;1990;3;5;64;1;0;5;0;L1185;1930;1941;x
ローソン・オブ・バーナム;1186;ENG;1940;1990;1990;1990;3;5;2;1;0;5;0;L1186;1940;1943;x
レイコック;1187;ENG;1944;1990;1990;1990;3;8;256;2;0;5;0;L1187;1944;1960;x
リース;1188;ENG;1941;1943;1945;1990;2;8;129;4;0;5;0;L1188;1941;1947;x
ル・フレミング;1189;ENG;1941;1990;1990;1990;3;5;0;1;0;5;0;L1189;1941;1960;x
レンテーン;1190;ENG;1944;1990;1990;1990;3;5;1;1;0;5;0;L1190;1945;1960;x
リアーデット;1191;ENG;1930;1990;1990;1990;3;6;128;1;0;5;0;L1191;1930;1945;x
リデル;1192;ENG;1930;1930;1941;1990;2;6;2;2;0;5;0;L1192;1930;1942;x
リンゼル;1194;ENG;1930;1941;1990;1990;2;6;4;2;0;5;0;L1194;1930;1945;x
ロイド;1195;ENG;1939;1990;1990;1990;3;5;1;1;0;5;0;L1195;1939;1944;x
ローウェン;1196;ENG;1942;1944;1990;1990;2;6;128;2;0;5;0;L1196;1942;1960;x
ロフタス＝トッテンハム;1197;ENG;1943;1990;1990;1990;3;6;256;1;0;5;0;L1197;1943;1960;x
ロード;1198;ENG;1942;1990;1990;1990;3;5;256;1;0;5;0;L1198;1942;1944;x
ロヴァット;1199;ENG;1944;1990;1990;1990;3;6;256;1;0;5;0;L1199;1944;1960;x
ロイド;1200;ENG;1930;1940;1943;1990;2;6;6;3;0;5;0;L1200;1930;1947;x
ラムズデン;1201;ENG;1940;1942;1990;1990;2;6;129;2;0;5;0;L1201;1940;1945;x
リトルトン;1202;ENG;1938;1990;1990;1990;3;5;4;1;0;5;0;L1202;1938;1941;x
マクドナルド;1203;ENG;1930;1990;1990;1990;3;5;513;1;0;5;0;L1203;1930;1943;x
マクファーレン;1204;ENG;1939;1942;1990;1990;2;4;0;2;0;5;0;L1204;1939;1945;x
C・J・マッケンジー;1205;ENG;1937;1990;1990;1990;3;5;256;1;0;5;0;L1205;1937;1940;x
D・A・L・マッケンジー;1206;ENG;1943;1990;1990;1990;3;5;0;1;0;5;0;L1206;1943;1960;x
マッケシー;1207;ENG;1930;1990;1990;1990;3;5;514;1;0;5;0;L1207;1930;1941;x
マクミラン;1208;ENG;1941;1943;1990;1990;3;6;0;2;0;5;0;L1208;1941;1960;x
マリンソン;1209;ENG;1945;1990;1990;1990;3;5;1;1;0;5;0;L1209;1945;1960;x
モルトビー;1210;ENG;1939;1990;1990;1990;3;4;1;1;0;5;0;L1210;1939;1941;x
マンサーグ;1211;ENG;1940;1943;1990;1990;3;7;5;3;0;5;0;L1211;1940;1960;x
マーティン;1212;ENG;1943;1990;1990;1990;3;5;64;1;0;5;0;L1212;1943;1947;x
マッシー;1213;ENG;1930;1939;1990;1990;2;5;0;2;0;5;0;L1213;1930;1943;x
メイン;1214;ENG;1941;1990;1990;1990;3;5;260;1;0;5;0;L1214;1941;1944;x
マカーディー;1215;ENG;1942;1990;1990;1990;3;5;4;1;0;5;0;L1215;1942;1945;x
マクリーリー;1216;ENG;1941;1943;1947;1990;2;7;128;3;0;5;0;L1216;1941;1960;x
マクロッチ;1217;ENG;1930;1990;1990;1990;3;5;546;1;0;5;0;L1217;1930;1939;x
マクラウド;1218;ENG;1944;1990;1990;1990;3;7;256;2;0;5;0;L1218;1944;1960;x
メンデル＝テイラー;1219;ENG;1937;1990;1990;1990;3;5;513;1;0;5;0;L1219;1937;1942;x
メサーヴィー;1220;ENG;1941;1945;1947;1990;3;8;129;4;0;5;0;L1220;1941;1960;x
マイルズ;1221;ENG;1942;1990;1990;1990;3;5;0;1;0;5;0;L1221;1942;1946;x
ミラー;1222;ENG;1930;1939;1990;1990;2;5;1;2;0;5;0;L1222;1930;1943;x
ノリー;1223;ENG;1930;1941;1990;1990;2;6;128;2;0;5;0;L1223;1930;1944;x
モントゴメリー;1224;ENG;1938;1940;1942;1944;1;9;69;4;0;5;0;L1224;1938;1955;x
モントゴメリー＝マッシンバード;1225;ENG;1930;1930;1930;1930;0;5;514;1;0;5;0;L1225;1930;1938;x
モーガン;1226;ENG;1939;1941;1943;1990;1;6;0;3;0;5;0;L1226;1939;1960;x
モーリス＝コルヴィン;1227;ENG;1930;1990;1990;1990;3;5;516;1;0;5;0;L1227;1930;1940;x
モリソン・オブ・ダンロシル;1228;ENG;1939;1941;1990;1990;2;5;4;2;0;5;0;L1228;1939;1960;x
モースリー＝メイン;1229;ENG;1939;1941;1943;1990;2;6;2;3;0;5;0;L1229;1939;1947;x
マウントバッテン;1230;ENG;1930;1942;1946;1951;1;7;256;4;0;5;0;L1230;1930;1970;x
G・D・K・マレー;1231;ENG;1939;1990;1990;1990;3;5;2;1;0;5;0;L1231;1939;1946;x
H・マレー;1232;ENG;1944;1947;1990;1990;3;6;4;2;0;5;0;L1232;1944;1960;x
ニーム;1233;ENG;1930;1940;1990;1990;2;5;1;2;0;5;0;L1233;1930;1941;x
ニュート;1234;ENG;1930;1990;1990;1990;3;5;0;1;0;5;0;L1234;1930;1942;x
ニコルソン;1235;ENG;1940;1942;1946;1990;2;7;128;3;0;5;0;L1235;1940;1960;x
ナイ;1236;ENG;1939;1942;1990;1990;2;5;0;2;0;5;0;L1236;1939;1946;x
オコンナー;1237;ENG;1938;1940;1945;1990;2;8;4;4;0;5;0;L1237;1938;1960;x
オムーア＝クレイ;1238;ENG;1944;1990;1990;1990;3;4;128;1;0;5;0;L1238;1944;1945;x
ウィンゲート;1239;ENG;1942;1990;1990;1990;3;7;272;3;0;5;0;L1239;1942;1944;x
オゼーン;1240;ENG;1939;1990;1990;1990;3;5;0;1;0;5;0;L1240;1939;1943;x
パジェット;1241;ENG;1939;1942;1943;1990;1;6;0;3;0;5;0;L1241;1939;1946;x
パケナム＝ウォルシュ;1242;ENG;1930;1941;1990;1990;2;5;32;2;0;5;0;L1242;1930;1946;x
パライレ＝スコベル;1243;ENG;1930;1990;1990;1990;3;5;515;1;0;3;0;L1243;1930;1939;x
パルハム;1244;ENG;1944;1990;1990;1990;3;4;64;1;0;5;0;L1244;1944;1960;x
パリー;1245;ENG;1944;1990;1990;1990;3;5;256;1;0;5;0;L1245;1944;1960;x
ペイトン＝リード;1246;ENG;1943;1990;1990;1990;3;5;256;1;0;5;0;L1246;1943;1947;x
ペニー;1247;ENG;1943;1990;1990;1990;3;4;0;1;0;5;0;L1247;1943;1960;x
パーシヴァル;1248;ENG;1938;1941;1990;1990;2;5;3;2;0;5;0;L1248;1938;1942;x
パート;1249;ENG;1945;1990;1990;1990;3;5;129;1;0;5;0;L1249;1945;1960;x
プラット;1250;ENG;1937;1941;1944;1990;2;6;0;3;0;5;0;L1250;1937;1945;x
ポエット;1251;ENG;1943;1990;1990;1990;3;5;256;1;0;5;0;L1251;1943;1960;x
パウエル;1252;ENG;1940;1990;1990;1990;3;5;0;1;0;5;0;L1252;1940;1942;x
パウナル;1253;ENG;1930;1942;1990;1990;2;6;17;2;0;5;0;L1253;1930;1945;x
プライス;1254;ENG;1940;1990;1990;1990;3;5;129;1;0;5;0;L1254;1940;1960;x
パイマン;1255;ENG;1942;1944;1990;1990;3;7;128;2;0;5;0;L1255;1942;1960;x
ラムスデン;1256;ENG;1939;1942;1990;1990;2;5;1;2;0;5;0;L1256;1939;1945;x
ローリンズ;1257;ENG;1942;1990;1990;1990;3;5;64;1;0;5;0;L1257;1942;1960;x
リード;1258;ENG;1942;1990;1990;1990;3;5;0;1;0;5;0;L1258;1942;1944;x
レッドマン;1259;ENG;1941;1943;1990;1990;2;5;4;2;0;5;0;L1259;1941;1960;x
リーズ;1260;ENG;1941;1990;1990;1990;3;5;1;1;0;5;0;L1260;1941;1960;x
リード;1261;ENG;1941;1990;1990;1990;3;5;0;1;0;5;0;L1261;1941;1942;x
レニー;1262;ENG;1943;1990;1990;1990;3;7;4;2;0;5;0;L1262;1943;1945;x
