Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
ストリジノフ;250031;MAN;1930;1990;1990;1990;3;4;0;1;0;3;1;L250031;1930;1960;x
尹祚乾（イン・ツオチエン）;250032;MAN;1930;1930;1930;1990;1;4;0;1;0;4;1;L250032;1930;1960;x
アルキバラゼ;250033;MAN;1930;1930;1990;1990;2;4;0;1;0;3;2;L250033;1930;1960;x
川原利明;250034;MAN;1938;1941;1990;1990;2;6;0;2;0;5;2;L250034;1938;1960;x
朴承煥（パク・サンファン）;250035;MAN;1940;1990;1990;1990;3;4;0;1;0;5;2;L250035;1940;1960;x
セメノフスキー;250036;MAN;1930;1990;1990;1990;3;4;8192;1;0;3;2;L250036;1930;1960;x
シェコヴァラゼ;250037;MAN;1938;1941;1990;1990;3;4;4096;1;0;4;2;L250037;1938;1960;x
谷川一男;250038;MAN;1940;1990;1990;1990;3;5;0;2;0;5;2;L250038;1940;1960;x
曹秉森（カオ・ビンセン）;250039;MAN;1939;1943;1990;1990;3;5;0;2;0;4;2;L250039;1939;1960;x
尚旭東（シャン・シュイトン）;250081;MAN;1930;1990;1990;1990;1;7;20;3;0;3;0;L250081;1930;1960;x
張宗援（チャン・ツンユアン）;250082;MAN;1930;1930;1938;1990;1;6;4;3;0;3;0;L250082;1930;1960;x
熙洽（シー・チア）;250083;MAN;1930;1930;1930;1990;1;3;0;1;0;3;0;M58089;1930;1960;x
臧式毅（ザン・シーイ）;250084;MAN;1930;1930;1938;1990;1;3;0;1;0;3;0;M58090;1930;1960;x
李守信（リー・ショウシン）;250085;MAN;1930;1930;1930;1990;0;6;2;1;0;5;0;L513030;1940;1960;x
バウアー;250086;MAN;1930;1990;1990;1990;3;4;128;2;0;5;0;L513002;1940;1960;x
富士井末吉;250087;MAN;1938;1990;1990;1990;3;3;0;1;0;5;0;L101024;1940;1960;x
船引正之;250088;MAN;1930;1940;1990;1990;3;4;8;2;0;5;0;L101027;1940;1960;x
服部卓四郎;250089;MAN;1941;1990;1990;1990;3;4;4;2;0;5;0;L101035;1941;1960;x
林義秀;250090;MAN;1938;1941;1990;1990;3;4;4;2;0;5;0;L101036;1940;1960;x
ヘデリッヒ;250091;MAN;1930;1990;1990;1990;3;4;516;2;0;5;0;L513007;1940;1960;x
德王（テー・ワン）;250092;MAN;1930;1930;1930;1990;1;3;1;1;0;5;0;M513001;1940;1960;x
矢野寛;250093;MAN;1941;1990;1990;1990;3;3;0;1;0;5;0;L101210;1941;1960;x
ハンケ;250094;MAN;1930;1930;1990;1990;2;4;0;2;0;5;1;M513009;1940;1960;x
マーホルズ;250095;MAN;1930;1990;1990;1990;3;4;8192;2;0;5;1;L513021;1940;1960;x
左近司政三;250096;MAN;1930;1930;1990;1990;2;4;0;2;0;5;1;L101274;1940;1960;x
末國正雄;250097;MAN;1930;1990;1990;1990;3;3;0;1;0;5;1;L101281;1940;1960;x
ヴェーア;250098;MAN;1930;1990;1990;1990;3;4;1024;2;0;5;1;L513024;1940;1960;x
カルガニコ;250099;MAN;1930;1990;1990;1990;3;3;0;1;0;5;2;L513025;1940;1960;x
ゴルツ;250100;MAN;1930;1939;1990;1990;2;4;4096;2;0;5;2;L513026;1940;1960;x
ヘイリング;250101;MAN;1930;1990;1990;1990;3;4;8192;2;0;5;2;L513027;1940;1960;x
バドラク;250102;MAN;1930;1930;1938;1990;1;4;9;1;0;3;0;L330000;1940;1941;x
チミド;250103;MAN;1930;1930;1930;1938;0;3;0;1;0;5;0;L330001;1940;1941;x
デューデイ;250104;MAN;1939;1941;1990;1990;2;3;1;1;0;5;0;L330004;1940;1960;x
フェクレンコ;250105;MAN;1941;1990;1990;1990;3;3;4;0;0;5;0;L330005;1941;1960;x
イルゲイ;250106;MAN;1939;1945;1990;1990;3;4;0;1;0;5;0;L330006;1940;1960;x
イヴァヌク;250107;MAN;1941;1990;1990;1990;3;3;2;0;0;5;0;L330007;1941;1947;x
クリュチェンキン;250108;MAN;1941;1990;1990;1990;3;3;1;0;0;5;0;L330008;1941;1960;x
クリエフ;250109;MAN;1930;1942;1990;1990;3;4;64;1;0;5;0;L330009;1940;1960;x
リー・ショウシン;250110;MAN;1941;1943;1990;1990;2;3;256;1;0;2;0;L330010;1941;1960;x
ルヴサン;250111;MAN;1930;1930;1930;1990;1;3;0;1;0;5;0;L330011;1940;1960;x
リバングリアン;250112;MAN;1941;1945;1990;1990;3;4;4;1;0;5;0;L330012;1941;1960;x
マーバリド;250113;MAN;1942;1944;1990;1990;2;3;0;1;0;5;0;L330013;1942;1960;x
ミンドロ;250114;MAN;1940;1990;1990;1990;3;4;128;0;0;5;0;L330014;1940;1960;x
ミサン;250115;MAN;1941;1990;1990;1990;3;3;32;0;0;5;0;L330015;1941;1960;x
ニコレンコ;250116;MAN;1941;1990;1990;1990;3;4;8;0;0;5;0;L330016;1941;1944;x
ツェンデンバル;250117;MAN;1938;1941;1946;1990;2;4;0;2;0;5;0;L330017;1940;1960;x
ルヴサン;250118;MAN;1930;1930;1990;1990;2;3;0;1;0;5;1;L330018;1940;1948;x
ピアセロフ;250119;MAN;1930;1930;1990;1990;2;3;0;1;0;5;1;L330019;1940;1960;x
ルヴサン;250120;MAN;1942;1990;1990;1990;3;3;0;0;0;5;2;L330020;1942;1960;x
スムシュケヴィッチ;250121;MAN;1930;1930;1990;1990;2;6;16384;2;0;5;2;L330021;1940;1948;x
ステパノフ;250122;MAN;1941;1990;1990;1990;3;3;0;0;0;5;2;L330022;1941;1960;x
ウランフ;250123;MAN;1941;1944;1947;1990;2;3;0;2;0;5;2;L330023;1941;1960;x
ザルニン;250124;MAN;1930;1930;1990;1990;2;4;4096;1;0;5;2;L330024;1940;1960;x
