AREA_BRITTANY;ブルターニュ;Brittany;;;;;;;;;X
AREA_BULGARIA;ブルガリア;Bulgaria;;;;;;;;;X
AREA_BURMA;ビルマ南部;South Burma;;;;;;;;;X
AREA_CAIRNS;ケアンズ;Cairns;;;;;;;;;X
AREA_CALIFORNIA;カリフォルニア;California;;;;;;;;;X
AREA_CAMEROONIAN_JUNGLE;カメルーン密林地帯;Cameroonian Jungle;;;;;;;;;X
AREA_CANARIAS;カナリア諸島;Canarias;;;;;;;;;X
AREA_CANTABRIC_CHAIN;カンタブリカ山地;Cantabric Chain;;;;;;;;;X
AREA_CAP_VERDE_ISLANDS;ヴェルデ岬諸島;Cap Verde Islands;;;;;;;;;X
AREA_CAPE;ケープ;Cape;;;;;;;;;X
AREA_CARACAS;カラカス;Caracas;;;;;;;;;X
AREA_CAROLINESE;カロリン諸島;Carolines;;;;;;;;;X
AREA_CATALONIA;カタルーニャ;Catalonia;;;;;;;;;X
AREA_CELEBES;セレベス島;Celebes;;;;;;;;;X
AREA_CENTRAL_AFRICA_DESERT;アフリカ砂漠中部;Central Africa Desert;;;;;;;;;X
AREA_CENTRAL_AFRICA_PLAINS;アフリカ平原中部;Central Africa Plains;;;;;;;;;X
AREA_CENTRAL_FINLAND;フィンランド中部;Central Finland;;;;;;;;;X
AREA_CENTRAL_ITALY;イタリア中部;Central Italy;;;;;;;;;X
AREA_CENTRAL_NORWAY;ノルウェー中部;Central Norway;;;;;;;;;X
AREA_CENTRAL_RAINFORESTS;熱帯雨林中部;Central Rainforests;;;;;;;;;X
AREA_CENTRAL_SERBIA;セルビア中部;Central Serbia;;;;;;;;;X
AREA_CENTRAL_SPAIN;スペイン中部;Central Spain;;;;;;;;;X
AREA_CENTRAL_TURKEY;トルコ中部;Central Turkey;;;;;;;;;X
AREA_CHAHAR;察哈爾;Chahar;;;;;;;;;X
AREA_CHIHUAHUA;チワワ;Chihuahua;;;;;;;;;X
AREA_CHILE;チリ;Chile;;;;;;;;;X
AREA_CHILEAN_ARCHIPELAGO;チリ群島;Chilean Archipelago;;;;;;;;;X
AREA_COLORADO;コロラド;Colorado;;;;;;;;;X
AREA_CONNECTICUT_RHODE_ISLAND;コネティカット・ロードアイランド;Connecticut-Rhode Island;;;;;;;;;X
AREA_CONTINENTAL_SPAIN;スペイン本土;Continental Spain;;;;;;;;;X
AREA_COSTA_DEL_SOL;コスタデルソル;Costa del Sol;;;;;;;;;X
AREA_CROATIA;クロアチア;Croatia;;;;;;;;;X
AREA_CUBA;キューバ;Cuba;;;;;;;;;X
AREA_DANAKIL_PLATEAU;ダナキル高原;Danakil Plateau;;;;;;;;;X
AREA_DARWIN;ダーウィン;Darwin;;;;;;;;;X
AREA_DECCAR;デカン;Deccar;;;;;;;;;X
AREA_DELHI;デリー;Delhi;;;;;;;;;X
AREA_DELTA;デルタ;Delta;;;;;;;;;X
AREA_DENMARK;デンマーク;Denmark;;;;;;;;;X
AREA_DIEGO_GARCIA_ISLAND;ディエゴガルシア島;Diego Garcia Island;;;;;;;;;X
AREA_DNEPROPRETOVSK;ドニエプロペトローフスク;Dnepropretovsk;;;;;;;;;X
AREA_EAST_ANDALUCIA;アンダルシア東部;East Andalucia;;;;;;;;;X
AREA_EAST_ATLAS;アトラス東部;East Atlas;;;;;;;;;X
AREA_EAST_ENGLAND;イングランド東部;East England;;;;;;;;;X
AREA_EAST_JAVA;ジャワ東部;East Java;;;;;;;;;X
AREA_EAST_PERSIA;ペルシャ東部;East Persia;;;;;;;;;X
AREA_EAST_PRUSSIA;東プロイセン;East Prussia;;;;;;;;;X
AREA_EAST_SERBIA;セルビア東部;East Serbia;;;;;;;;;X
AREA_EASTERN_ANATOLIA;アナトリア東部;Eastern Anatolia;;;;;;;;;X
AREA_EASTERN_GHAT;ガート東部;Eastern Ghat;;;;;;;;;X
AREA_EASTERN_HUNGARY;ハンガリー東部;Eastern Hungary;;;;;;;;;X
AREA_EGYPTIAN_COAST;エジプト沿岸;Egyptian Coast;;;;;;;;;X
AREA_EIRE;アイルランド;Eire;;;;;;;;;X
AREA_EL_ALAMEIN;エルアラメイン;El Alamein;;;;;;;;;X
AREA_EL_RIF;エルリフ;El Rif;;;;;;;;;X
AREA_ESPIRTU_SANTO;エスピリトゥサント;Espirtu Santo;;;;;;;;;X
AREA_ESTONIA;エストニア;Estonia;;;;;;;;;X
AREA_ETHIOPIAN_HIGHLAND;エチオピア高地;Ethiopian Highland;;;;;;;;;X
AREA_FIJI;フィジー;Fiji;;;;;;;;;X
AREA_FLANDERS;フランドル;Flanders;;;;;;;;;X
AREA_FLORES_TIMOR;フローレス・ティモール;Flores-Timor;;;;;;;;;X
AREA_FLORIDA;フロリダ;Florida;;;;;;;;;X
AREA_FUJIAN;福建;Fujian;;;;;;;;;X
AREA_GABES;ガベス;Gabes;;;;;;;;;X
AREA_GANSU;甘肅;Gansu;;;;;;;;;X
AREA_GEORGIA;ジョージア;Georgia;;;;;;;;;X
AREA_GEORGIEN;グルジア;Georgia;;;;;;;;;X
AREA_GOETALAND;イェートランド;Goetaland;;;;;;;;;X
AREA_GOLD_COAST;ゴールドコースト;Gold Coast;;;;;;;;;X
AREA_GREEK_ISLAND;ギリシア諸島;Greek Island;;;;;;;;;X
AREA_GRODNO;グロードノ;Grodno;;;;;;;;;X
AREA_GUADALCANAL;ソロモン諸島南部;South Solomons;;;;;;;;;X
AREA_GUANGDONG;広東;Guangdong;;;;;;;;;X
AREA_GUANGXI;広西;Guangxi;;;;;;;;;X
AREA_GUAYANA;グアヤナ;Guayana;;;;;;;;;X
AREA_GUINEAN_COAST;ギニア沿岸;Guinean Coast;;;;;;;;;X
AREA_GUIZHOU;貴洲;Guizhou;;;;;;;;;X
AREA_GULF_OF_LYON;リヨン湾;Gulf of Lyon;;;;;;;;;X
AREA_HANNOVER_MAGDEBURG;ハノーファー;Hannover;;;;;;;;;X
AREA_HAWAII;ハワイ;Hawaii;;;;;;;;;X
AREA_HEBEI;河北;Hebei;;;;;;;;;X
AREA_HEDJAZ;ヒジャーズ;Hedjaz;;;;;;;;;X
AREA_HEILONGJIANG;黒龍江;Heilongjiang;;;;;;;;;X
AREA_HENAN;河南;Henan;;;;;;;;;X
AREA_HESSEN;ヘッセン;Hessen;;;;;;;;;X
AREA_HIMALAYAS;ヒマラヤ山脈;Himalayas;;;;;;;;;X
AREA_HISPANIOLA;ヒスパニオラ島;Hispaniola;;;;;;;;;X
AREA_HOLSTEIN_MECKLEMBURG;メクレンブルク;Mecklenburg;;;;;;;;;X
AREA_HONSHU;本洲;Honshu;;;;;;;;;X
AREA_HUBEI;湖北;Hubei;;;;;;;;;X
AREA_HUNAN;湖南;Hunan;;;;;;;;;X
AREA_ICELAND;アイスランド;Iceland;;;;;;;;;X
AREA_IDAHO;アイダホ;Idaho;;;;;;;;;X
AREA_ILLINOIS;イリノイ;Illinois;;;;;;;;;X
AREA_INDIANA;インディアナ;Indiana;;;;;;;;;X
AREA_INDOCHINE;インドシナ;Indochine;;;;;;;;;X
AREA_INTERIOR_ALGERIA;アルジェリア奥地;Interior Algeria;;;;;;;;;X
AREA_INTERIOR_LIBYA;リビア奥地;Interior Libya;;;;;;;;;X
AREA_IOWA;アイオワ;Iowa;;;;;;;;;X
AREA_IQUITOS;イキトス;Iquitos;;;;;;;;;X
AREA_IRAQ;イラク;Iraq;;;;;;;;;X
AREA_IRKUTSK;イルクーツク;Irkutsk;;;;;;;;;X
AREA_IVORY_COAST;コートジボワール;Ivory Coast;;;;;;;;;X
AREA_JIANGSU;江蘇;Jiangsu;;;;;;;;;X
AREA_JIANGXI;江西;Jiangxi;;;;;;;;;X
AREA_JILIN;吉林;Jilin;;;;;;;;;X
AREA_JOHNSON_ISLAND;ジョンソン島;Johnson Island;;;;;;;;;X
AREA_KAMCHATKA;カムチャツカ;Kamchatka;;;;;;;;;X
AREA_KANSAS;カンザス;Kansas;;;;;;;;;X
AREA_KARELIA;カレリア;Karelia;;;;;;;;;X
AREA_KASSARINE;キャサリン;Kassarine;;;;;;;;;X
AREA_KAZAKSTAN;カザフスタン;Kazakstan;;;;;;;;;X
AREA_KAZAN;カザン;Kazan;;;;;;;;;X
AREA_KENTUCKY;ケンタッキー;Kentucky;;;;;;;;;X
AREA_KENYA;ケニア;Kenya;;;;;;;;;X
AREA_KHABAROVSK;ハバロフスク;Khabarovsk;;;;;;;;;X
AREA_KHARKOV;ハリコフ;Kharkov;;;;;;;;;X
AREA_KIEV;キエフ;Kiev;;;;;;;;;X
AREA_KIRGIZ_STEPPE;キルギス草原;Kirgiz Steppe;;;;;;;;;X
AREA_KIRGIZISTAN;キルギスタン;Kirgizistan;;;;;;;;;X
AREA_KIROV;キーロフ;Kirov;;;;;;;;;X
AREA_KONGOLESE_JUNGLE;コンゴジャングル;Kongolese Jungle;;;;;;;;;X
AREA_KOSTROMA;コストロマ;Kostroma;;;;;;;;;X
AREA_KRAKOW;クラクフ;Krakow;;;;;;;;;X
AREA_KRASNODAR;クラスノダール;Krasnodar;;;;;;;;;X
AREA_KRIM;クリム;Krim;;;;;;;;;X
AREA_KURDUFAN;クルドファン;Kurdufan;;;;;;;;;X
AREA_KURSK;クルスク;Kursk;;;;;;;;;X
AREA_KUYBYSHEV;クイビシェフ;Kuybyshev;;;;;;;;;X
AREA_KYUSHU_SHIKOKU;九洲・四国;Kyushu-Shikoku;;;;;;;;;X
AREA_LA_PAZ;ラパス;La Paz;;;;;;;;;X
AREA_LA_PLATA;ラプラタ;La Plata;;;;;;;;;X
AREA_LAE;ニューギニア北東部;Northeast New Guinea;;;;;;;;;X
AREA_LAKE;湖沼;Lake;;;;;;;;;X
AREA_LAKES;レイクス;Lakes;;;;;;;;;X
AREA_LAPLAND;ラップランド;Lapland;;;;;;;;;X
AREA_LATVIA;ラトビア;Latvia;;;;;;;;;X
AREA_LEBANON_SYRIA;レバノン・シリア;Lebanon-Syria;;;;;;;;;X
AREA_LENINGRAD;レニングラード;Leningrad;;;;;;;;;X
AREA_LEVANT;レバント;Levant;;;;;;;;;X
AREA_LEYTE_ISLAND_GROUP;フィリピン東部;Eastern Philippines;;;;;;;;;X
AREA_LIAONING;遼寧;Liaoning;;;;;;;;;X
AREA_LIGURIAN_ISLANDS;リグリア諸島;Ligurian Islands;;;;;;;;;X
AREA_LIMA;リマ;Lima;;;;;;;;;X
AREA_LIMOUSIN_AUVERGNE;リムーザン・オーベルニュ;Limousin-Auvergne;;;;;;;;;X
AREA_LITHUANIA;リトアニア;Lithuania;;;;;;;;;X
AREA_LOIRE;ロアール;Loire;;;;;;;;;X
AREA_LORRAINE_ALSACE;ロレーヌ・アルザス;Lorraine-Alsace;;;;;;;;;X
AREA_LOUISIANA;ルイジアナ;Louisiana;;;;;;;;;X
AREA_LOWER_ARGENTINE;アルゼンチン南部;Lower Argentine;;;;;;;;;X
AREA_LOWER_CALIFORNIA;カリフォルニア南部;Lower California;;;;;;;;;X
AREA_LUZON;ルソン;Luzon;;;;;;;;;X
AREA_LVOV;リヴォフ;Lvov;;;;;;;;;X
AREA_MADAGASCAR;マダガスカル;Madagascar;;;;;;;;;X
AREA_MAGADAN;マガダン;Magadan;;;;;;;;;X
AREA_MAGDALENA;マグダレナ;Magdalena;;;;;;;;;X
AREA_MAGHREB_COAST;マグレブ沿岸;Maghreb Coast;;;;;;;;;X
AREA_MAINE;メーン;Maine;;;;;;;;;X
AREA_MALACKA;マラッカ;Malacka;;;;;;;;;X
AREA_MALIAN_DESERT;マリ砂漠;Malian Desert;;;;;;;;;X
AREA_MALIAN_VALLEYS;マリ渓谷;Malian Valleys;;;;;;;;;X
AREA_MANAUS;マナウス;Manaus;;;;;;;;;X
AREA_MANITOBA;マニトバ;Manitoba;;;;;;;;;X
AREA_MARACAIBO;マラカイボ;Maracaibo;;;;;;;;;X
AREA_MARCUS_WAKE;マーカス・ウェーク;Marcus-Wake;;;;;;;;;X
AREA_MARSHALLS;マーシャル諸島;Marshalls;;;;;;;;;X
AREA_MARYLAND_DELAWARE;メリーランド・デラウェア;Maryland-Delaware;;;;;;;;;X
AREA_MASSACHUSSETS;マサチューセッツ;Massachussets;;;;;;;;;X
AREA_MATO_GROSSO;マトグロッソ;Mato Grosso;;;;;;;;;X
AREA_MAURETANIA;モーリタニア;Mauretania;;;;;;;;;X
AREA_MELBOURNE;メルボルン;Melbourne;;;;;;;;;X
AREA_MELKOSOPOTJNIK;メルコソポティニク;Melkosopotjnik;;;;;;;;;X
AREA_MEMEL;メーメル;Memel;;;;;;;;;X
